Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-28,0.0738306579333617,0.074924370910518,0.07328317244786962,0.07437751442193985,28886400,0.0,0.0
1986-04-29,0.07437753564177603,0.07437753564177603,0.07164262342170363,0.07218948006629944,30326400,0.0,0.0
1986-04-30,0.07218943866228181,0.07273629499322994,0.06890830067659301,0.07054886966943741,30902400,0.0,0.0
1986-05-01,0.07054888199425942,0.07054888199425942,0.06836145628832573,0.06945516914129257,54345600,0.0,0.0
1986-05-02,0.06945516914129257,0.07054888199425942,0.06890831271480914,0.06945516914129257,20246400,0.0,0.0
1986-05-05,0.06945516784290007,0.06945516784290007,0.06890831142663956,0.06890831142663956,3254400,0.0,0.0
1986-05-06,0.06945516914129257,0.07054888199425942,0.06945516914129257,0.06945516914129257,9734400,0.0,0.0
1986-05-07,0.06945516914129257,0.07000202556777599,0.06836145628832573,0.06945516914129257,5155200,0.0,0.0
1986-05-08,0.06945517041939897,0.07000202685594559,0.06890831398285235,0.07000202685594559,3542400,0.0,0.0
1986-05-09,0.07000202556777599,0.07000202556777599,0.06945516914129257,0.06945516914129257,6076800,0.0,0.0
1986-05-12,0.06945517041939897,0.07164259616558544,0.06945517041939897,0.07000202685594559,10483200,0.0,0.0
1986-05-13,0.07000201333848928,0.07109572600038554,0.07000201333848928,0.07054886966943741,3830400,0.0,0.0
1986-05-14,0.0705488832924922,0.0705488832924922,0.07000202685594559,0.07000202685594559,9302400,0.0,0.0
1986-05-15,0.07000202685594559,0.07109573972903882,0.07000202685594559,0.07000202685594559,3801600,0.0,0.0
1986-05-16,0.07000201333848928,0.07218943866228181,0.07000201333848928,0.07054886966943741,11952000,0.0,0.0
1986-05-19,0.07054888199425942,0.07054888199425942,0.06890831271480914,0.06945516914129257,11001600,0.0,0.0
1986-05-20,0.06945516784290007,0.06945516784290007,0.06836145501037905,0.06890831142663956,61977600,0.0,0.0
1986-05-21,0.06890832392946053,0.06945518044494345,0.06781461089849472,0.06781461089849472,8092800,0.0,0.0
1986-05-22,0.06781461089849472,0.06836146741397763,0.06781461089849472,0.06781461089849472,4406400,0.0,0.0
1986-05-23,0.06781461089849472,0.06890832392946053,0.06781461089849472,0.06781461089849472,4089600,0.0,0.0
1986-05-27,0.06781460110975912,0.07000202685594559,0.06781460110975912,0.07000202685594559,13881600,0.0,0.0
1986-05-28,0.07000205348791623,0.07218948006629944,0.07000205348791623,0.07218948006629944,15523200,0.0,0.0
1986-05-29,0.07218948741173295,0.07492439991008848,0.07164263071149332,0.07383068650960922,45676800,0.0,0.0
1986-05-30,0.07437749023524226,0.07765862809972315,0.07437749023524226,0.07656491547822952,27072000,0.0,0.0
1986-06-02,0.07656494037625246,0.07656494037625246,0.07437751442193985,0.07437751442193985,19728000,0.0,0.0
1986-06-03,0.07437751442193985,0.07437751442193985,0.07328317244786962,0.07437751442193985,5011200,0.0,0.0
1986-06-04,0.07437754320984885,0.07492439991008848,0.07328320081221221,0.07383068650960922,4723200,0.0,0.0
1986-06-05,0.07383066648335916,0.07492437958717346,0.07328318093446524,0.07492437958717346,13708800,0.0,0.0
1986-06-06,0.07492437958717346,0.07492437958717346,0.07383066648335916,0.07492437958717346,3427200,0.0,0.0
1986-06-09,0.07492435999980596,0.07492435999980596,0.07164259254932404,0.07164259254932404,12672000,0.0,0.0
1986-06-10,0.07164259254932404,0.07164259254932404,0.07054887973143752,0.07164259254932404,3427200,0.0,0.0
1986-06-11,0.07164259254932404,0.07164259254932404,0.07054887973143752,0.07164259254932404,2304000,0.0,0.0
1986-06-12,0.07164259350794211,0.07164259350794211,0.06836145501037905,0.06890831142663956,13708800,0.0,0.0
1986-06-13,0.06890831142663956,0.06945516784290007,0.06836145501037905,0.06890831142663956,7891200,0.0,0.0
1986-06-16,0.06890828758731637,0.069455143814388,0.06781457513317313,0.06836143136024475,9590400,0.0,0.0
1986-06-17,0.06890831271480914,0.07054888199425942,0.06890831271480914,0.06945516914129257,13075200,0.0,0.0
1986-06-18,0.06945516784290007,0.06945516784290007,0.06781459859411854,0.06890831142663956,4348800,0.0,0.0
1986-06-19,0.06890828758731637,0.069455143814388,0.06781457513317313,0.06836143136024475,8467200,0.0,0.0
1986-06-20,0.06836145944701474,0.06890831589876605,0.06836145944701474,0.06863489001989365,3801600,0.0,0.0
1986-06-23,0.06863488684857058,0.06945516914129257,0.06726774343535886,0.06945516914129257,46195200,0.0,0.0
1986-06-24,0.06945516784290007,0.07000202425916058,0.06836145501037905,0.06890831142663956,14572800,0.0,0.0
1986-06-25,0.06890832392946053,0.06945518044494345,0.06781461089849472,0.06781461089849472,15235200,0.0,0.0
1986-06-26,0.0678146136408523,0.06836147017844955,0.06562718749046326,0.06562718749046326,19152000,0.0,0.0
1986-06-27,0.06562717879033067,0.06617403525543168,0.06453346586012863,0.06508032232522964,10396800,0.0,0.0
1986-06-30,0.06508030553600147,0.06890829980417375,0.06453344921197686,0.06726773083209991,62352000,0.0,0.0
1986-07-01,0.06726773083209991,0.06726773083209991,0.0667208745080753,0.06726773083209991,47577600,0.0,0.0
1986-07-02,0.06726773083209991,0.06726773083209991,0.0667208745080753,0.06726773083209991,52617600,0.0,0.0
1986-07-03,0.06781457513317313,0.06890828758731637,0.06781457513317313,0.06836143136024475,14140800,0.0,0.0
1986-07-07,0.06836147017844955,0.06836147017844955,0.06562718749046326,0.06562718749046326,14054400,0.0,0.0
1986-07-08,0.06562719151036746,0.06562719151036746,0.06343913622898176,0.06398662179708481,14256000,0.0,0.0
1986-07-09,0.06398661522117197,0.06398661522117197,0.06070484713486559,0.06125170364975929,46137600,0.0,0.0
1986-07-10,0.061251692295795454,0.06179854870932072,0.05687684098759332,0.05961112305521965,46886400,0.0,0.0
1986-07-11,0.0596111341050782,0.062345416679546684,0.0596111341050782,0.06125170364975929,17395200,0.0,0.0
1986-07-14,0.05961113464501295,0.061798560724400604,0.05961113464501295,0.06043141707777977,28598400,0.0,0.0
1986-07-15,0.06043141653041522,0.062345416679546684,0.0596111341050782,0.06125170364975929,13190400,0.0,0.0
1986-07-16,0.06179852492110914,0.06343909353017807,0.06179852492110914,0.06343909353017807,9360000,0.0,0.0
1986-07-17,0.06343911538044168,0.06453345715999603,0.06289225898906557,0.06453345715999603,6940800,0.0,0.0
1986-07-18,0.06453346586012863,0.06562717879033067,0.06289226746793865,0.06508032232522964,12326400,0.0,0.0
1986-07-21,0.06508032232522964,0.06617403525543168,0.06508032232522964,0.06508032232522964,3513600,0.0,0.0
1986-07-22,0.06508030553600147,0.06726773083209991,0.06508030553600147,0.06726773083209991,10512000,0.0,0.0
1986-07-23,0.06726775710325503,0.06836147017844955,0.06562718749046326,0.06562718749046326,20793600,0.0,0.0
1986-07-24,0.0667208978675289,0.06890832392946053,0.0667208978675289,0.06781461089849472,14140800,0.0,0.0
1986-07-25,0.06781457513317313,0.06890828758731637,0.06781457513317313,0.06836143136024475,20448000,0.0,0.0
1986-07-28,0.06836145732288622,0.06836145732288622,0.0667208880186081,0.0667208880186081,11808000,0.0,0.0
1986-07-29,0.06672089172053271,0.06726774818563372,0.06398660939502761,0.06508032232522964,14054400,0.0,0.0
1986-07-30,0.06508033583035318,0.06508033583035318,0.06070485420468154,0.06289228051900864,26409600,0.0,0.0
1986-07-31,0.06289226809907354,0.06343912456966236,0.062345411628484726,0.062345411628484726,15638400,0.0,0.0
1986-08-01,0.06234542916468907,0.06289228578909493,0.061251715915877344,0.0617985725402832,12902400,0.0,0.0
1986-08-04,0.06179857254028321,0.06179857254028321,0.06015800266706563,0.0617985725402832,12441600,0.0,0.0
1986-08-05,0.06179856016465299,0.062345416679546684,0.06125170364975929,0.06125170364975929,2822400,0.0,0.0
1986-08-06,0.06125170619804139,0.06179856273568621,0.05961113658510695,0.060704849660396576,18316800,0.0,0.0
1986-08-07,0.06070483343607117,0.06125168982755998,0.059611120653093555,0.06015797704458237,3657600,0.0,0.0
1986-08-08,0.06015799312275176,0.06179856273568621,0.06015799312275176,0.060704849660396576,4147200,0.0,0.0
1986-08-11,0.06179856736184509,0.06343913709759041,0.06179856736184509,0.06289228051900864,7948800,0.0,0.0
1986-08-12,0.06289225898906557,0.06453345715999603,0.06289225898906557,0.06453345715999603,9993600,0.0,0.0
1986-08-13,0.06453346586012863,0.06508032232522964,0.06398660939502761,0.06508032232522964,6883200,0.0,0.0
1986-08-14,0.06508031871432997,0.06726774445336747,0.06508031871432997,0.0667208880186081,20131200,0.0,0.0
1986-08-15,0.06672090857903432,0.06726776518231066,0.06617405197575799,0.06699433922767639,6105600,0.0,0.0
1986-08-18,0.06699430974429459,0.06726773557859747,0.06617402285337448,0.06617402285337448,12787200,0.0,0.0
1986-08-19,0.06617402285337448,0.06644745338168309,0.06508031012815148,0.06617402285337448,20390400,0.0,0.0
1986-08-20,0.06617404402806051,0.06617404402806051,0.06562718749046326,0.06562718749046326,20764800,0.0,0.0
1986-08-21,0.06562718749046326,0.06672090056565777,0.06562718749046326,0.06562718749046326,49536000,0.0,0.0
1986-08-22,0.06562716994274825,0.06617402633412436,0.06343911538044168,0.06453345715999603,5760000,0.0,0.0
1986-08-25,0.06453345715999603,0.06453345715999603,0.06343911538044168,0.06453345715999603,2419200,0.0,0.0
1986-08-26,0.06453347836817902,0.06453347836817902,0.06398662179708481,0.06398662179708481,10857600,0.0,0.0
1986-08-27,0.06398662179708481,0.06453347836817902,0.06343913622898176,0.06398662179708481,9532800,0.0,0.0
1986-08-28,0.06398662179708481,0.06453347836817902,0.06398662179708481,0.06398662179708481,3427200,0.0,0.0
1986-08-29,0.06398661003714441,0.06453346650773323,0.061251698687307086,0.062345411628484726,25430400,0.0,0.0
1986-09-02,0.06234541927333102,0.06234541927333102,0.05988456250692573,0.060704849660396576,5212800,0.0,0.0
1986-09-03,0.060157974349251006,0.060157974349251006,0.057423692514314346,0.05906426161527634,18316800,0.0,0.0
1986-09-04,0.06015799680241648,0.06398662179708481,0.06015799680241648,0.06398662179708481,39427200,0.0,0.0
1986-09-05,0.06398660584481121,0.0667208880186081,0.06343912041319981,0.0667208880186081,26352000,0.0,0.0
1986-09-08,0.06672087921598598,0.06726773557859747,0.06617402285337448,0.06617402285337448,9619200,0.0,0.0
1986-09-09,0.06617401818405069,0.06890829980417375,0.06617401818405069,0.06726773083209991,37526400,0.0,0.0
1986-09-10,0.06726773557859747,0.06781459194120897,0.06617402285337448,0.06617402285337448,10886400,0.0,0.0
1986-09-11,0.06617400354187843,0.0667208597449014,0.06343909353017807,0.06343909353017807,35654400,0.0,0.0
1986-09-12,0.0634391424135008,0.0639866280349768,0.06179857254028321,0.0617985725402832,24451200,0.0,0.0
1986-09-15,0.06179856736184509,0.06289228051900864,0.06070485420468154,0.06289228051900864,22492800,0.0,0.0
1986-09-16,0.06289228051900864,0.06343913709759041,0.06179856736184509,0.06289228051900864,5184000,0.0,0.0
1986-09-17,0.06289225898906557,0.06562716994274825,0.062345402597689455,0.06453345715999603,8035200,0.0,0.0
1986-09-18,0.06453346586012863,0.06617403525543168,0.06453346586012863,0.06508032232522964,5356800,0.0,0.0
1986-09-19,0.06508032232522964,0.06562717879033067,0.06453346586012863,0.06508032232522964,2505600,0.0,0.0
1986-09-22,0.06508031355137214,0.06508031355137214,0.06453345715999603,0.06453345715999603,4492800,0.0,0.0
1986-09-23,0.06453347441526874,0.06617404402806051,0.06453347441526874,0.06562718749046326,5961600,0.0,0.0
1986-09-24,0.06562719087070669,0.06562719087070669,0.06453347773917856,0.06480690836906433,4780800,0.0,0.0
1986-09-25,0.06480686538132317,0.06508029113583248,0.06343909353017807,0.06343909353017807,5155200,0.0,0.0
1986-09-26,0.06343909353017807,0.06398657872978653,0.0628922373271551,0.06343909353017807,2332800,0.0,0.0
1986-09-29,0.0634391424135008,0.0634391424135008,0.06179857254028321,0.0617985725402832,6192000,0.0,0.0
1986-09-30,0.06179857254028321,0.06289228578909493,0.06179857254028321,0.0617985725402832,5184000,0.0,0.0
1986-10-01,0.06179856016465299,0.06289227319444038,0.060157990619971895,0.06125170364975929,32428800,0.0,0.0
1986-10-02,0.06125170364975929,0.062345416679546684,0.06070484713486559,0.06125170364975929,22723200,0.0,0.0
1986-10-03,0.061251715915877344,0.06234542916468907,0.061251715915877344,0.0617985725402832,14716800,0.0,0.0
1986-10-06,0.06343912041319981,0.06781460088812685,0.06343912041319981,0.0667208880186081,85334400,0.0,0.0
1986-10-07,0.06672091075715687,0.0694551938628,0.06672091075715687,0.06808805465698242,59788800,0.0,0.0
1986-10-08,0.06808803167503562,0.07082230916376232,0.0672677446732125,0.07000202685594559,119606400,0.0,0.0
1986-10-09,0.07000205348791623,0.07383067899718022,0.07000205348791623,0.07218948006629944,92563200,0.0,0.0
1986-10-10,0.07218944756303089,0.0771117841452065,0.07109573476628302,0.07547121495008469,76752000,0.0,0.0
1986-10-13,0.07547124893096763,0.07547124893096763,0.07218948006629944,0.07218948006629944,27129600,0.0,0.0
1986-10-14,0.07273632404507444,0.07383066614079795,0.07273632404507444,0.07328318059444427,12873600,0.0,0.0
1986-10-15,0.07328314861703923,0.07711177178897634,0.07328314861703923,0.07656491547822952,63532800,0.0,0.0
1986-10-16,0.07656491547822952,0.07711177178897634,0.07601805916748271,0.07656491547822952,21859200,0.0,0.0
1986-10-17,0.07656495715604095,0.07929923550416262,0.07656495715604095,0.07875238358974457,124444800,0.0,0.0
1986-10-20,0.07875237455157882,0.08039293949456613,0.07711180491458419,0.07929922640323639,43545600,0.0,0.0
1986-10-21,0.07984608001682651,0.08258035778999329,0.07984608001682651,0.08258035778999329,112377600,0.0,0.0
1986-10-22,0.08258035778999329,0.08340064487714881,0.08203350599056543,0.08258035778999329,54576000,0.0,0.0
1986-10-23,0.08258035778999329,0.08312721897743489,0.08176008009085149,0.08258035778999329,70444800,0.0,0.0
1986-10-24,0.0825803443350884,0.0825803443350884,0.07984606700742038,0.08203349262475967,101376000,0.0,0.0
1986-10-27,0.08258039388578614,0.08476845920085907,0.08258039388578614,0.08476845920085907,125654400,0.0,0.0
1986-10-28,0.08476842573174719,0.08804956483104623,0.08476842573174719,0.08668241649866104,142646400,0.0,0.0
1986-10-29,0.08668240853408457,0.08695584380824624,0.08312721485322731,0.08422155678272247,53222400,0.0,0.0
1986-10-30,0.08422156316011822,0.08695585039268672,0.0836747113464129,0.08586213737726212,44380800,0.0,0.0
1986-10-31,0.0858621726657894,0.08695588613071971,0.084221597774385,0.08476845920085907,63734400,0.0,0.0
1986-11-03,0.08531526728924861,0.0869558413355131,0.08531526728924861,0.08640898019075394,42192000,0.0,0.0
1986-11-04,0.08640898031871647,0.08969011902809143,0.08640898031871647,0.08969011902809143,54403200,0.0,0.0
1986-11-05,0.08969015605534149,0.09570621319704671,0.08914329468400889,0.09515935182571411,45100800,0.0,0.0
1986-11-06,0.09515929761649142,0.09953414854287139,0.09461244594469968,0.0973467230796814,72576000,0.0,0.0
1986-11-07,0.09734673198802452,0.09789359309787185,0.09515930632465998,0.09679988026618958,44323200,0.0,0.0
1986-11-10,0.0967998634503099,0.0967998634503099,0.0924243744988394,0.09297123551368713,28684800,0.0,0.0
1986-11-11,0.09351877123117447,0.09461248440739532,0.09351877123117447,0.09351877123117447,11894400,0.0,0.0
1986-11-12,0.09351877123117447,0.09570619758361618,0.09242441966990986,0.09351877123117447,34156800,0.0,0.0
1986-11-13,0.09351878627469032,0.09406563825676016,0.09187758255531746,0.09215100854635239,30211200,0.0,0.0
1986-11-14,0.09215094868542092,0.09297123551368713,0.09023694921547004,0.09297123551368713,18720000,0.0,0.0
1986-11-17,0.09297128095202796,0.09461248440739532,0.09187756777580712,0.09351877123117447,24307200,0.0,0.0
1986-11-18,0.09351877667148756,0.09406562859740258,0.08859643340110779,0.08859643340110779,59673600,0.0,0.0
1986-11-19,0.0885964253659078,0.09242441666418331,0.0885964253659078,0.09187756478786469,48729600,0.0,0.0
1986-11-20,0.09187755928404391,0.09898731857538223,0.09187755928404391,0.09898731857538223,98179200,0.0,0.0
1986-11-21,0.09953415767512637,0.10336278627776384,0.09953415767512637,0.10226843506097794,91065600,0.0,0.0
1986-11-24,0.10226843893758976,0.11101877092165716,0.09898730031738483,0.11047191917896271,173836800,0.0,0.0
1986-11-25,0.11047195859751185,0.1121125237989936,0.10992509727167388,0.11156567186117172,95788800,0.0,0.0
1986-11-26,0.11156563205236435,0.1121124837950588,0.11047191917896271,0.11047191917896271,38793600,0.0,0.0
1986-11-28,0.11047192761497289,0.1110187793994268,0.10773764991667646,0.10883135348558426,41328000,0.0,0.0
1986-12-01,0.10883132365201093,0.10937818467456907,0.10609704670325286,0.106643907725811,40291200,0.0,0.0
1986-12-02,0.1071908101439476,0.1093782364944913,0.1071908101439476,0.1071908101439476,28771200,0.0,0.0
1986-12-03,0.10719080329745177,0.10828451640286593,0.10609709019203763,0.10637051612138748,35164800,0.0,0.0
1986-12-04,0.10637046054547764,0.10883131139992268,0.10555018318600252,0.10773760825395584,42508800,0.0,0.0
1986-12-05,0.10773767142559121,0.10828452331921945,0.1071908101439476,0.1071908101439476,107510400,0.0,0.0
1986-12-08,0.10719079281190608,0.10828450581033176,0.10445651500984875,0.10609707981348038,22665600,0.0,0.0
1986-12-09,0.10609707387341667,0.10664393503601928,0.10500336093622475,0.10555022209882736,16099200,0.0,0.0
1986-12-10,0.10555023833333792,0.10664395143875208,0.10445652522792376,0.10637051612138748,27590400,0.0,0.0
1986-12-11,0.10637052291548989,0.10773767142559121,0.10609709696867575,0.1071908101439476,11635200,0.0,0.0
1986-12-12,0.10719075846226431,0.10719075846226431,0.10336276888847351,0.10336276888847351,25286400,0.0,0.0
1986-12-15,0.10336278510732475,0.10390963682309777,0.09898729544425584,0.10062786936759949,50774400,0.0,0.0
1986-12-16,0.1011747459106676,0.10336281047154952,0.1011747459106676,0.10172160714864731,77299200,0.0,0.0
1986-12-17,0.10172156523715822,0.10336276788384938,0.10172156523715822,0.10281527787446976,23356800,0.0,0.0
1986-12-18,0.10281525971732687,0.10390960115809653,0.1022683988012412,0.10363617539405823,12672000,0.0,0.0
1986-12-19,0.10390965381662898,0.10719079281190608,0.10390965381662898,0.10609707981348038,56592000,0.0,0.0
1986-12-22,0.10609709696867575,0.10828452331921945,0.10609709696867575,0.1071908101439476,18316800,0.0,0.0
1986-12-23,0.10719074599727207,0.10828445851802826,0.10719074599727207,0.10828445851802826,23788800,0.0,0.0
1986-12-24,0.10828448531387212,0.10828448531387212,0.10773763361217616,0.10801105946302414,7027200,0.0,0.0
1986-12-26,0.10801103404044755,0.10883131139992268,0.10773760825395584,0.10773760825395584,3715200,0.0,0.0
1986-12-29,0.1077376194802406,0.10883132274017156,0.10336276888847351,0.10336276888847351,41702400,0.0,0.0
1986-12-30,0.10336277164071547,0.10500333596230606,0.10226842057889898,0.10445648431777954,25401600,0.0,0.0
1986-12-31,0.10445650916163543,0.10719078681060859,0.10445650916163543,0.10555022209882736,23356800,0.0,0.0
1987-01-02,0.10555019699484362,0.1066439096719077,0.10390962328524198,0.10445648431777954,12643200,0.0,0.0
1987-01-05,0.10445650306926005,0.11156563205236435,0.10390964193855286,0.11047191917896271,48499200,0.0,0.0
1987-01-06,0.11047192758203572,0.11265935349522607,0.1099250664097314,0.11211249232292175,40032000,0.0,0.0
1987-01-07,0.11211246950291218,0.11812852323055269,0.11211246950291218,0.11812852323055267,60998400,0.0,0.0
1987-01-08,0.11867537415084885,0.12305086344378208,0.11867537415084885,0.12195651233196259,61488000,0.0,0.0
1987-01-09,0.12195653080569797,0.1274257336541332,0.12140967905334873,0.12687887251377106,63705600,0.0,0.0
1987-01-12,0.12687885502458746,0.13617604702196634,0.12578514228263515,0.13508233428001404,128793600,0.0,0.0
1987-01-13,0.1339886503650642,0.1339886503650642,0.1290663082764766,0.13125373423099518,76320000,0.0,0.0
1987-01-14,0.13125373423099518,0.131800586025618,0.12851944709384017,0.13125373423099518,69465600,0.0,0.0
1987-01-15,0.13125370841033335,0.14164460395307243,0.13125370841033335,0.13836346566677094,117014400,0.0,0.0
1987-01-16,0.13836346311785927,0.13836346311785927,0.13234741873434885,0.13508233428001404,65433600,0.0,0.0
1987-01-19,0.135082350476978,0.14000405371189117,0.13234743460338444,0.14000405371189117,88243200,0.0,0.0
1987-01-20,0.1400041027614492,0.14547329803986767,0.1394572414393068,0.14219152927398682,95760000,0.0,0.0
1987-01-21,0.14219148503833706,0.15203553027935668,0.1394571980542914,0.14820753037929535,108489600,0.0,0.0
1987-01-22,0.14820752413800853,0.163520762311117,0.14383268204619157,0.16297391057014465,116035200,0.0,0.0
1987-01-23,0.16297394375849306,0.16953622231459348,0.14766070246696472,0.14766070246696472,317894400,0.0,0.0
1987-01-26,0.14875439650305866,0.15203553536076958,0.143832692910499,0.1503949612379074,116553600,0.0,0.0
1987-01-27,0.15039495246748805,0.1585984234362655,0.15039495246748805,0.15641100704669952,114105600,0.0,0.0
1987-01-28,0.15641100363488014,0.15914529049121673,0.15203552317830238,0.15695786476135254,76723200,0.0,0.0
1987-01-29,0.15695787733824249,0.1585984326850778,0.1471138317682099,0.1503949612379074,79228800,0.0,0.0
1987-01-30,0.15039500264414776,0.1602390509244102,0.14820757613677232,0.1599656343460083,104169600,0.0,0.0
1987-02-02,0.15996558861087473,0.16297392115447637,0.15969215333461761,0.15969215333461761,46915200,0.0,0.0
1987-02-03,0.15969214222967645,0.16133271622108092,0.15422357790501595,0.15695786476135254,59328000,0.0,0.0
1987-02-04,0.15695791526507108,0.1580516190939072,0.15531734074578551,0.15750476717948914,31737600,0.0,0.0
1987-02-05,0.15750471993548895,0.1585984234362655,0.1547704424075218,0.15641100704669952,42652800,0.0,0.0
1987-02-06,0.15641097082858998,0.15723125765224183,0.14984806601867906,0.15066835284233093,45619200,0.0,0.0
1987-02-09,0.15039497375334857,0.15039497375334857,0.14848098296808374,0.14930126070976257,136080000,0.0,0.0
1987-02-10,0.1493012572213927,0.1498481184244156,0.14602012755531135,0.1498481184244156,44668800,0.0,0.0
1987-02-11,0.15039494918689789,0.15695786476135254,0.15039494918689789,0.15695786476135254,60307200,0.0,0.0
1987-02-12,0.15695790849833594,0.16871594702862291,0.15695790849833594,0.16789565980434418,185731200,0.0,0.0
1987-02-13,0.16789564216050915,0.17008306827003644,0.1624270862747052,0.16625508666038513,81763200,0.0,0.0
1987-02-17,0.16625506873851786,0.16789562406179426,0.16242706876548643,0.16734877228736877,70732800,0.0,0.0
1987-02-18,0.1673487612810505,0.17008303874937442,0.15641100363488014,0.15695786476135254,128592000,0.0,0.0
1987-02-19,0.1564110161679506,0.1564110161679506,0.14875439650305866,0.1503949612379074,317750400,0.0,0.0
1987-02-20,0.15039496780155706,0.15039496780155706,0.14656697699450366,0.14875440299510956,87897600,0.0,0.0
1987-02-23,0.14875440985742788,0.1602390211933357,0.14547327070515398,0.15805159509181976,125913600,0.0,0.0
1987-02-24,0.15805155111903424,0.16625503979633854,0.15805155111903424,0.16570816934108734,120816000,0.0,0.0
1987-02-25,0.16570818805103185,0.16871590079041793,0.16187956870333495,0.16297391057014465,65001600,0.0,0.0
1987-02-26,0.16297389087711023,0.17391165663987887,0.15969212366693972,0.16898931562900543,145209600,0.0,0.0
1987-02-27,0.16898938236205935,0.17008308614374393,0.1651613815741021,0.16789565980434418,37555200,0.0,0.0
1987-03-02,0.1678956137909467,0.1678956137909467,0.16187956870333495,0.16297391057014465,79516800,0.0,0.0
1987-03-03,0.16297391057014465,0.16461448456908714,0.1607858464453648,0.16297391057014465,81100800,0.0,0.0
1987-03-04,0.16297388658774986,0.17500535538364503,0.16242703492724936,0.17445850372314453,98179200,0.0,0.0
1987-03-05,0.17445849622177406,0.1864899645003399,0.17445849622177406,0.1826619654893875,128188800,0.0,0.0
1987-03-06,0.18266200423118986,0.18375572651315927,0.1777396625175131,0.18211515247821808,63561600,0.0,0.0
1987-03-09,0.18211511758923343,0.18266196923744127,0.17773962846676952,0.17883335053920746,38275200,0.0,0.0
1987-03-10,0.17883338971970822,0.18649000918492556,0.17828651917566457,0.18430258333683014,74102400,0.0,0.0
1987-03-11,0.1870369166135788,0.18813062047509052,0.1848494901145234,0.1870369166135788,43862400,0.0,0.0
1987-03-12,0.18703692332256555,0.18922434990008363,0.1826620701675294,0.18785721063613892,71337600,0.0,0.0
