symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2017-05-12 00:00:00+00:00,68.38,68.61,68.04,68.61,17073013,64.0783912091,64.2939225044,63.7597797289,64.2939225044,17073013,0.0,1.0
MSFT,2017-05-15 00:00:00+00:00,68.43,68.48,67.57,68.14,30705323,64.1252458385,64.1721004679,63.3193462123,63.8534889878,30705323,0.0,1.0
MSFT,2017-05-16 00:00:00+00:00,69.41,69.44,68.16,68.23,33250702,65.4090626849,65.4373334223,64.2311152947,64.2970803485,33250702,0.39,1.0
MSFT,2017-05-17 00:00:00+00:00,67.48,69.1,67.43,68.89,29964198,63.5903119144,65.1169317321,63.5431940188,64.9190365706,29964198,0.0,1.0
MSFT,2017-05-18 00:00:00+00:00,67.71,68.13,67.14,67.4,24789790,63.8070542342,64.2028445573,63.2699102242,63.5149232814,24789790,0.0,1.0
MSFT,2017-05-19 00:00:00+00:00,67.69,68.095,67.43,67.5,26496478,63.7882070759,64.1698620304,63.5431940188,63.6091590726,26496478,0.0,1.0
MSFT,2017-05-22 00:00:00+00:00,68.45,68.5,67.5,67.89,15484530,64.5043990892,64.5515169848,63.6091590726,63.9766786584,15484530,0.0,1.0
MSFT,2017-05-23 00:00:00+00:00,68.68,68.75,68.38,68.72,15347877,64.721141409,64.7871064628,64.4384340353,64.7588357255,15347877,0.0,1.0
MSFT,2017-05-24 00:00:00+00:00,68.77,68.88,68.45,68.87,14422965,64.8059536211,64.9096129914,64.5043990892,64.9001894123,14422965,0.0,1.0
MSFT,2017-05-25 00:00:00+00:00,69.62,69.88,68.91,68.97,21702912,65.6069578464,65.8519709036,64.9378837288,64.9944252035,21702912,0.0,1.0
MSFT,2017-05-26 00:00:00+00:00,69.96,70.22,69.52,69.8,19644260,65.9273595366,66.1723725938,65.5127220552,65.7765822706,19644260,0.0,1.0
MSFT,2017-05-30 00:00:00+00:00,70.41,70.41,69.77,69.79,16901792,66.3514205971,66.3514205971,65.7483115333,65.7671586915,16901792,0.0,1.0
MSFT,2017-05-31 00:00:00+00:00,69.84,70.74,69.81,70.53,29538356,65.8142765871,66.6623987081,65.7860058498,66.4645035465,29538356,0.0,1.0
MSFT,2017-06-01 00:00:00+00:00,70.1,70.61,69.451,70.24,21066468,66.0592896443,66.5398921795,65.4476993593,66.191219752,21066468,0.0,1.0
MSFT,2017-06-02 00:00:00+00:00,71.76,71.86,70.24,70.44,34586054,67.6236037785,67.7178395697,66.191219752,66.3796913344,34586054,0.0,1.0
MSFT,2017-06-05 00:00:00+00:00,72.28,72.89,71.81,71.97,29507429,68.1136298929,68.6884682193,67.6707216741,67.8214989401,29507429,0.0,1.0
MSFT,2017-06-06 00:00:00+00:00,72.52,72.62,72.27,72.3,31220057,68.3397957918,68.434031583,68.1042063137,68.1324770511,31220057,0.0,1.0
MSFT,2017-06-07 00:00:00+00:00,72.39,72.77,71.95,72.635,21895156,68.2172892632,68.5753852698,67.8026517818,68.4481669517,21895156,0.0,1.0
MSFT,2017-06-08 00:00:00+00:00,71.95,72.52,71.5,72.51,23982410,67.8026517818,68.3397957918,67.3785907214,68.3303722127,23982410,0.0,1.0
MSFT,2017-06-09 00:00:00+00:00,70.32,72.08,68.59,72.035,48619420,66.266608385,67.9251583104,64.6363291969,67.8827522044,48619420,0.0,1.0
MSFT,2017-06-12 00:00:00+00:00,69.78,69.94,68.13,69.25,47363986,65.7577351124,65.9085123783,64.2028445573,65.2582854189,47363986,0.0,1.0
MSFT,2017-06-13 00:00:00+00:00,70.65,70.82,69.96,70.02,24815455,66.577586496,66.7377873411,65.9273595366,65.9839010113,24815455,0.0,1.0
MSFT,2017-06-14 00:00:00+00:00,70.27,71.1,69.43,70.91,25271276,66.2194904894,67.0016475565,65.4279098431,66.8225995532,25271276,0.0,1.0
MSFT,2017-06-15 00:00:00+00:00,69.9,70.21,68.8,69.27,25701569,65.8708180619,66.1629490146,64.8342243585,65.2771325772,25701569,0.0,1.0
MSFT,2017-06-16 00:00:00+00:00,70.0,70.0252,69.22,69.73,46911637,65.9650538531,65.9888012725,65.2300146816,65.7106172168,46911637,0.0,1.0
MSFT,2017-06-19 00:00:00+00:00,70.87,70.945,70.35,70.5,23146852,66.7849052367,66.8555820801,66.2948791223,66.4362328092,23146852,0.0,1.0
MSFT,2017-06-20 00:00:00+00:00,69.91,70.87,69.87,70.82,20775590,65.880241641,66.7849052367,65.8425473245,66.7377873411,20775590,0.0,1.0
MSFT,2017-06-21 00:00:00+00:00,70.27,70.62,69.94,70.21,19190623,66.2194904894,66.5493157586,65.9085123783,66.1629490146,19190623,0.0,1.0
MSFT,2017-06-22 00:00:00+00:00,70.26,70.59,69.71,70.54,22222851,66.2100669102,66.5210450213,65.6917700585,66.4739271257,22222851,0.0,1.0
MSFT,2017-06-23 00:00:00+00:00,71.21,71.25,69.92,70.09,23176418,67.1053069268,67.1430012433,65.8896652201,66.0498660652,23176418,0.0,1.0
MSFT,2017-06-26 00:00:00+00:00,70.53,71.71,70.445,71.4,19308122,66.4645035465,67.5764858829,66.384403124,67.2843549301,19308122,0.0,1.0
MSFT,2017-06-27 00:00:00+00:00,69.21,70.18,69.18,70.11,24862560,65.2205911025,66.1346782773,65.1923203651,66.0687132234,24862560,0.0,1.0
MSFT,2017-06-28 00:00:00+00:00,69.8,69.841,68.79,69.21,25226070,65.7765822706,65.815218945,64.8248007793,65.2205911025,25226070,0.0,1.0
MSFT,2017-06-29 00:00:00+00:00,68.49,69.49,68.09,69.38,28231562,64.5420934057,65.4844513179,64.1651502408,65.3807919475,28231562,0.0,1.0
MSFT,2017-06-30 00:00:00+00:00,68.93,69.38,68.74,68.78,23039328,64.956730887,65.3807919475,64.7776828837,64.8153772002,23039328,0.0,1.0
MSFT,2017-07-03 00:00:00+00:00,68.17,69.6,68.02,69.33,16165500,64.2405388738,65.5881106882,64.0991851869,65.3336740519,16165500,0.0,1.0
MSFT,2017-07-05 00:00:00+00:00,69.08,69.44,68.22,68.255,20174523,65.0980845739,65.4373334223,64.2876567694,64.3206392963,20174523,0.0,1.0
MSFT,2017-07-06 00:00:00+00:00,68.57,68.78,68.12,68.27,20776555,64.6174820387,64.8153772002,64.1934209782,64.334774665,20776555,0.0,1.0
MSFT,2017-07-07 00:00:00+00:00,69.46,69.84,68.7,68.7,15897154,65.4561805805,65.8142765871,64.7399885672,64.7399885672,15897154,0.0,1.0
MSFT,2017-07-10 00:00:00+00:00,69.98,70.25,69.2,69.46,14903400,65.9462066948,66.2006433311,65.2111675233,65.4561805805,14903400,0.0,1.0
MSFT,2017-07-11 00:00:00+00:00,69.99,70.68,69.75,70.0,16880205,65.955630274,66.6058572334,65.729464375,65.9650538531,16880205,0.0,1.0
MSFT,2017-07-12 00:00:00+00:00,71.15,71.28,70.55,70.69,17382861,67.0487654521,67.1712719807,66.4833507048,66.6152808125,17382861,0.0,1.0
MSFT,2017-07-13 00:00:00+00:00,71.77,72.0399,71.31,71.5,20149208,67.6330273577,67.8873697581,67.199542718,67.3785907214,20149208,0.0,1.0
MSFT,2017-07-14 00:00:00+00:00,72.78,73.27,71.96,72.24,25689303,68.584808849,69.0465642259,67.812075361,68.0759355764,25689303,0.0,1.0
MSFT,2017-07-17 00:00:00+00:00,73.35,73.45,72.72,72.8,21481069,69.1219528589,69.2161886501,68.5282673742,68.6036560072,21481069,0.0,1.0
MSFT,2017-07-18 00:00:00+00:00,73.3,73.39,72.66,73.09,26150272,69.0748349633,69.1596471754,68.4717258995,68.8769398017,26150272,0.0,1.0
MSFT,2017-07-19 00:00:00+00:00,73.86,74.04,73.45,73.5,21769229,69.6025553941,69.7721798183,69.2161886501,69.2633065457,21769229,0.0,1.0
MSFT,2017-07-20 00:00:00+00:00,74.22,74.3,73.28,74.18,34174677,69.9418042425,70.0171928755,69.0559878051,69.904109926,34174677,0.0,1.0
MSFT,2017-07-21 00:00:00+00:00,73.79,74.29,73.17,73.45,45302930,69.5365903403,70.0077692964,68.9523284347,69.2161886501,45302930,0.0,1.0
MSFT,2017-07-24 00:00:00+00:00,73.6,73.75,73.13,73.53,20836422,69.357542337,69.4988960238,68.9146341182,69.2915772831,20836422,0.0,1.0
MSFT,2017-07-25 00:00:00+00:00,74.19,74.31,73.5,73.8,21522189,69.9135335051,70.0266164546,69.2633065457,69.5460139194,21522189,0.0,1.0
MSFT,2017-07-26 00:00:00+00:00,74.05,74.38,73.81,74.34,15850344,69.7816033974,70.0925815085,69.5554374985,70.054887192,15850344,0.0,1.0
MSFT,2017-07-27 00:00:00+00:00,73.16,74.42,72.32,73.76,35518251,68.9429048556,70.1302758249,68.1513242094,69.5083196029,35518251,0.0,1.0
MSFT,2017-07-28 00:00:00+00:00,73.04,73.31,72.54,72.67,17472880,68.8298219061,69.0842585424,68.35864295,68.4811494786,17472880,0.0,1.0
MSFT,2017-07-31 00:00:00+00:00,72.7,73.44,72.41,73.3,23151962,68.509420216,69.206765071,68.2361364215,69.0748349633,23151962,0.0,1.0
MSFT,2017-08-01 00:00:00+00:00,72.58,73.42,72.49,73.1,19060885,68.3963372665,69.1879179128,68.3115250544,68.8863633809,19060885,0.0,1.0
MSFT,2017-08-02 00:00:00+00:00,72.26,72.56,71.445,72.55,26405096,68.0947827346,68.3774901083,67.3267610362,68.3680665292,26405096,0.0,1.0
MSFT,2017-08-03 00:00:00+00:00,72.15,72.44,71.845,72.19,17937522,67.9911233643,68.2644071588,67.7037042011,68.0288176808,17937522,0.0,1.0
MSFT,2017-08-04 00:00:00+00:00,72.68,73.04,72.24,72.4,22579000,68.4905730577,68.8298219061,68.0759355764,68.2267128423,22579000,0.0,1.0
MSFT,2017-08-07 00:00:00+00:00,72.4,72.9,72.26,72.8,18705700,68.2267128423,68.6978917984,68.0947827346,68.6036560072,18705700,0.0,1.0
MSFT,2017-08-08 00:00:00+00:00,72.79,73.13,71.75,72.09,21446993,68.5942324281,68.9146341182,67.6141801994,67.9345818896,21446993,0.0,1.0
MSFT,2017-08-09 00:00:00+00:00,72.47,72.51,72.05,72.25,20401071,68.2926778962,68.3303722127,67.8968875731,68.0853591555,20401071,0.0,1.0
MSFT,2017-08-10 00:00:00+00:00,71.41,72.19,71.35,71.9,23153711,67.2937785093,68.0288176808,67.2372370345,67.7555338862,23153711,0.0,1.0
MSFT,2017-08-11 00:00:00+00:00,72.5,72.7,71.28,71.61,21121250,68.3209486335,68.509420216,67.1712719807,67.4822500917,21121250,0.0,1.0
MSFT,2017-08-14 00:00:00+00:00,73.59,73.72,72.95,73.06,19756773,69.3481187578,69.4706252864,68.745009694,68.8486690644,19756773,0.0,1.0
MSFT,2017-08-15 00:00:00+00:00,73.22,73.59,73.04,73.59,17791179,69.3669659161,69.7174955171,69.196438002,69.7174955171,17791179,0.39,1.0
MSFT,2017-08-16 00:00:00+00:00,73.65,74.1,73.17,73.34,17814317,69.7743381551,70.2006579402,69.3195970511,69.4806511921,17814317,0.0,1.0
MSFT,2017-08-17 00:00:00+00:00,72.4,73.87,72.4,73.58,21834250,68.59011653,69.9827611612,68.59011653,69.7080217441,21834250,0.0,1.0
MSFT,2017-08-18 00:00:00+00:00,72.49,72.84,71.93,72.27,18215276,68.675380487,69.006962542,68.1448491989,68.4669574809,18215276,0.0,1.0
MSFT,2017-08-21 00:00:00+00:00,72.15,72.48,71.7,72.47,17656716,68.3532722049,68.665906714,67.9269524199,68.656432941,17656716,0.0,1.0
MSFT,2017-08-22 00:00:00+00:00,73.16,73.24,72.35,72.35,14183146,69.3101232781,69.3859134621,68.542747665,68.542747665,14183146,0.0,1.0
MSFT,2017-08-23 00:00:00+00:00,72.72,73.15,72.53,72.96,13586784,68.893277266,69.3006495051,68.713275579,69.120647818,13586784,0.0,1.0
MSFT,2017-08-24 00:00:00+00:00,72.69,72.86,72.07,72.74,15980144,68.864855947,69.025910088,68.2774820209,68.912224812,15980144,0.0,1.0
MSFT,2017-08-25 00:00:00+00:00,72.82,73.35,72.48,72.86,12574503,68.988014996,69.4901249651,68.665906714,69.025910088,12574503,0.0,1.0
MSFT,2017-08-28 00:00:00+00:00,72.83,73.09,72.55,73.06,14112777,68.997488769,69.2438068671,68.732223125,69.2153855481,14112777,0.0,1.0
MSFT,2017-08-29 00:00:00+00:00,73.05,73.16,72.05,72.25,11325418,69.2059117751,69.3101232781,68.2585344749,68.4480099349,11325418,0.0,1.0
MSFT,2017-08-30 00:00:00+00:00,74.01,74.2099,72.8293,73.01,16826094,70.1153939832,70.3047747055,68.9968256049,69.168016683,16826094,0.0,1.0
MSFT,2017-08-31 00:00:00+00:00,74.77,74.96,73.8,74.03,26688077,70.8354007313,71.0154024183,69.9164447502,70.1343415292,26688077,0.0,1.0
MSFT,2017-09-01 00:00:00+00:00,73.94,74.74,73.64,74.71,21593192,70.0490775722,70.8069794123,69.7648643821,70.7785580933,21593192,0.0,1.0
MSFT,2017-09-05 00:00:00+00:00,73.61,73.89,72.98,73.34,21432599,69.7364430631,70.0017087072,69.139595364,69.4806511921,21432599,0.0,1.0
MSFT,2017-09-06 00:00:00+00:00,73.4,74.04,73.35,73.74,15945136,69.5374938301,70.1438153022,69.4901249651,69.8596021121,15945136,0.0,1.0
MSFT,2017-09-07 00:00:00+00:00,74.34,74.6,73.6,73.68,17165518,70.4280284922,70.6743465903,69.7269692901,69.8027594741,17165518,0.0,1.0
MSFT,2017-09-08 00:00:00+00:00,73.98,74.44,73.84,74.33,14474383,70.0869726642,70.5227662222,69.9543398422,70.4185547192,14474383,0.0,1.0
MSFT,2017-09-11 00:00:00+00:00,74.76,74.945,74.31,74.31,17428067,70.8259269583,71.0011917588,70.3996071732,70.3996071732,17428067,0.0,1.0
MSFT,2017-09-12 00:00:00+00:00,74.68,75.24,74.37,74.76,14003880,70.7501367743,71.2806680624,70.4564498112,70.8259269583,14003880,0.0,1.0
MSFT,2017-09-13 00:00:00+00:00,75.21,75.23,74.55,74.93,12998629,71.2522467433,71.2711942894,70.6269777253,70.9869810993,12998629,0.0,1.0
MSFT,2017-09-14 00:00:00+00:00,74.77,75.49,74.52,75.0,15373384,70.8354007313,71.5175123874,70.5985564063,71.0532975103,15373384,0.0,1.0
MSFT,2017-09-15 00:00:00+00:00,75.31,75.39,74.07,74.83,37901927,71.3469844734,71.4227746574,70.1722366212,70.8922433693,37901927,0.0,1.0
MSFT,2017-09-18 00:00:00+00:00,75.16,75.97,75.04,75.23,22730355,71.2048778783,71.9722534915,71.0911926023,71.2711942894,22730355,0.0,1.0
MSFT,2017-09-19 00:00:00+00:00,75.44,75.71,75.01,75.21,15606870,71.4701435224,71.7259353934,71.0627712833,71.2522467433,15606870,0.0,1.0
MSFT,2017-09-20 00:00:00+00:00,74.94,75.55,74.31,75.35,20415084,70.9964548723,71.5743550254,70.3996071732,71.3848795654,20415084,0.0,1.0
MSFT,2017-09-21 00:00:00+00:00,74.21,75.24,74.11,75.11,19038998,70.3048694432,71.2806680624,70.2101317132,71.1575090133,19038998,0.0,1.0
MSFT,2017-09-22 00:00:00+00:00,74.41,74.51,73.85,73.99,13969937,70.4943449032,70.5890826333,69.9638136152,70.0964464372,13969937,0.0,1.0
MSFT,2017-09-25 00:00:00+00:00,73.26,74.25,72.92,74.09,23502422,69.4048610081,70.3427645352,69.082752726,70.1911841672,23502422,0.0,1.0
MSFT,2017-09-26 00:00:00+00:00,73.26,73.81,72.99,73.67,17105469,69.4048610081,69.9259185232,69.149069137,69.7932857011,17105469,0.0,1.0
MSFT,2017-09-27 00:00:00+00:00,73.85,74.17,73.17,73.55,18934048,69.9638136152,70.2669743512,69.3195970511,69.6796004251,18934048,0.0,1.0
MSFT,2017-09-28 00:00:00+00:00,73.87,73.97,73.31,73.54,10814063,69.9827611612,70.0774988912,69.4522298731,69.6701266521,10814063,0.0,1.0
MSFT,2017-09-29 00:00:00+00:00,74.49,74.535,73.88,73.94,16700435,70.5701350872,70.6127670658,69.9922349342,70.0490775722,16700435,0.0,1.0
MSFT,2017-10-02 00:00:00+00:00,74.61,75.01,74.295,74.71,15210338,70.6838203633,71.0627712833,70.3853965137,70.7785580933,15210338,0.0,1.0
MSFT,2017-10-03 00:00:00+00:00,74.26,74.88,74.195,74.67,11935853,70.3522383082,70.9396122343,70.2906587837,70.7406630013,11935853,0.0,1.0
MSFT,2017-10-04 00:00:00+00:00,74.69,74.72,73.71,74.0,13287346,70.7596105473,70.7880318663,69.8311807931,70.1059202102,13287346,0.0,1.0
MSFT,2017-10-05 00:00:00+00:00,75.97,76.12,74.96,75.22,20656238,71.9722534915,72.1143600865,71.0154024183,71.2617205163,20656238,0.0,1.0
MSFT,2017-10-06 00:00:00+00:00,76.0,76.03,75.54,75.67,13692791,72.0006748105,72.0290961295,71.5648812524,71.6880403014,13692791,0.0,1.0
MSFT,2017-10-09 00:00:00+00:00,76.29,76.55,75.86,75.97,11364275,72.2754142275,72.5217323255,71.8680419884,71.9722534915,11364275,0.0,1.0
MSFT,2017-10-10 00:00:00+00:00,76.29,76.63,76.14,76.33,13734627,72.2754142275,72.5975225095,72.1333076325,72.3133093195,13734627,0.0,1.0
MSFT,2017-10-11 00:00:00+00:00,76.42,76.46,75.95,76.36,14780652,72.3985732765,72.4364683685,71.9533059454,72.3417306385,14780652,0.0,1.0
MSFT,2017-10-12 00:00:00+00:00,77.12,77.29,76.37,76.49,16778148,73.0617373866,73.2227915276,72.3512044115,72.4648896875,16778148,0.0,1.0
MSFT,2017-10-13 00:00:00+00:00,77.49,77.87,77.29,77.59,15250772,73.4122669877,73.7722703617,73.2227915276,73.5070047177,15250772,0.0,1.0
MSFT,2017-10-16 00:00:00+00:00,77.65,77.81,77.35,77.42,12331147,73.5638473557,73.7154277237,73.2796341656,73.3459505767,12331147,0.0,1.0
MSFT,2017-10-17 00:00:00+00:00,77.59,77.62,77.25,77.47,15953665,73.5070047177,73.5354260367,73.1848964356,73.3933194417,15953665,0.0,1.0
MSFT,2017-10-18 00:00:00+00:00,77.61,77.85,77.37,77.67,13147124,73.5259522637,73.7533228157,73.2985817116,73.5827949017,13147124,0.0,1.0
MSFT,2017-10-19 00:00:00+00:00,77.91,77.93,77.35,77.57,14982129,73.8101654537,73.8291129997,73.2796341656,73.4880571717,14982129,0.0,1.0
MSFT,2017-10-20 00:00:00+00:00,78.81,78.97,78.22,78.32,22517092,74.6628050238,74.8143853919,74.1038524168,74.1985901468,22517092,0.0,1.0
MSFT,2017-10-23 00:00:00+00:00,78.83,79.34,78.76,78.99,20479731,74.6817525698,75.1649149929,74.6154361588,74.8333329379,20479731,0.0,1.0
MSFT,2017-10-24 00:00:00+00:00,78.86,79.2,78.46,78.9,16613928,74.7101738889,75.0322821709,74.3312229688,74.7480689809,16613928,0.0,1.0
MSFT,2017-10-25 00:00:00+00:00,78.63,79.1,78.01,78.58,19714512,74.4922771098,74.9375444409,73.9049031837,74.4449082448,19714512,0.0,1.0
MSFT,2017-10-26 00:00:00+00:00,78.76,79.42,78.75,79.2,29181652,74.6154361588,75.2407051769,74.6059623858,75.0322821709,29181652,0.0,1.0
MSFT,2017-10-27 00:00:00+00:00,83.81,86.2,83.61,84.37,70877350,79.3996915245,81.6639232719,79.2102160645,79.9302228126,70877350,0.0,1.0
MSFT,2017-10-30 00:00:00+00:00,83.89,84.325,83.105,83.7,31291801,79.4754817085,79.8875908341,78.7317905279,79.2954800215,31291801,0.0,1.0
MSFT,2017-10-31 00:00:00+00:00,83.18,84.36,83.11,84.36,26728947,78.8028438254,79.9207490396,78.7365274144,79.9207490396,26728947,0.0,1.0
MSFT,2017-11-01 00:00:00+00:00,83.18,83.76,82.88,83.68,22039635,78.8028438254,79.3523226595,78.5186306354,79.2765324755,22039635,0.0,1.0
MSFT,2017-11-02 00:00:00+00:00,84.05,84.46,83.12,83.35,23822964,79.6270620766,80.0154867696,78.7460011874,78.9638979665,23822964,0.0,1.0
MSFT,2017-11-03 00:00:00+00:00,84.14,84.54,83.4,84.08,17569120,79.7123260336,80.0912769536,79.0112668315,79.6554833956,17569120,0.0,1.0
MSFT,2017-11-06 00:00:00+00:00,84.47,84.7,84.0825,84.2,19039847,80.0249605426,80.2428573217,79.6578518388,79.7691686716,19039847,0.0,1.0
MSFT,2017-11-07 00:00:00+00:00,84.27,84.9,83.93,84.77,17152583,79.8354850826,80.4323327817,79.5133768005,80.3091737327,17152583,0.0,1.0
MSFT,2017-11-08 00:00:00+00:00,84.56,84.61,83.83,84.14,17593880,80.1102244996,80.1575933646,79.4186390705,79.7123260336,17593880,0.0,1.0
MSFT,2017-11-09 00:00:00+00:00,84.09,84.27,82.9,84.11,20924172,79.6649571686,79.8354850826,78.5375781814,79.6839047146,20924172,0.0,1.0
MSFT,2017-11-10 00:00:00+00:00,83.87,84.095,83.23,83.79,19340435,79.4565341625,79.6696940551,78.8502126905,79.3807439785,19340435,0.0,1.0
MSFT,2017-11-13 00:00:00+00:00,83.93,83.94,83.46,83.66,14080820,79.5133768005,79.5228505735,79.0681094695,79.2575849295,14080820,0.0,1.0
MSFT,2017-11-14 00:00:00+00:00,84.05,84.1,82.98,83.5,18604034,79.6270620766,79.6744309416,78.6133683654,79.1060045615,18604034,0.0,1.0
MSFT,2017-11-15 00:00:00+00:00,82.98,83.69,82.69,83.47,19097333,79.0112668315,79.6873092447,78.7351368317,79.4778313138,19097333,0.42,1.0
MSFT,2017-11-16 00:00:00+00:00,83.2,83.42,82.94,83.1,20659209,79.2207447623,79.4302226932,78.973179935,79.125527521,20659209,0.0,1.0
MSFT,2017-11-17 00:00:00+00:00,82.4,83.12,82.24,83.12,21715498,78.4590068319,79.1445709693,78.3066592458,79.1445709693,21715498,0.0,1.0
MSFT,2017-11-20 00:00:00+00:00,82.53,82.59,82.25,82.4,16072495,78.5827892456,78.6399195904,78.31618097,78.4590068319,16072495,0.0,1.0
MSFT,2017-11-21 00:00:00+00:00,83.72,83.84,82.74,82.74,21237454,79.7158744171,79.8301351067,78.7827454524,78.7827454524,21237454,0.0,1.0
MSFT,2017-11-22 00:00:00+00:00,83.11,83.9,83.04,83.83,20213704,79.1350492452,79.8872654514,79.0683971763,79.8206133825,20213704,0.0,1.0
MSFT,2017-11-24 00:00:00+00:00,83.26,83.43,82.78,83.01,7425503,79.2778751071,79.4397444173,78.8208323489,79.0398320039,7425503,0.0,1.0
MSFT,2017-11-27 00:00:00+00:00,83.87,83.98,83.3,83.31,17603760,79.8587002791,79.9634392445,79.3159620036,79.3254837278,17603760,0.0,1.0
MSFT,2017-11-28 00:00:00+00:00,84.88,85.06,84.02,84.07,21162639,80.8203944162,80.9917854505,80.001526141,80.0491347617,21162639,0.0,1.0
MSFT,2017-11-29 00:00:00+00:00,83.34,84.92,83.18,84.71,27358477,79.3540489002,80.8584813127,79.2017013141,80.658525106,27358477,0.0,1.0
MSFT,2017-11-30 00:00:00+00:00,84.17,84.52,83.34,83.51,32998408,80.144352003,80.4776123475,79.3540489002,79.5159182104,32998408,0.0,1.0
MSFT,2017-12-01 00:00:00+00:00,84.26,84.81,83.22,83.6,29387325,80.2300475201,80.7537423473,79.2397882106,79.6016137275,29387325,0.0,1.0
MSFT,2017-12-04 00:00:00+00:00,81.08,84.4299,80.7,84.42,37977732,77.2021392468,80.3918216131,76.8403137298,80.3823951062,37977732,0.0,1.0
MSFT,2017-12-05 00:00:00+00:00,81.59,82.68,80.9801,81.34,25512120,77.6877471774,78.7256151076,77.1070172227,77.4497040741,25512120,0.0,1.0
MSFT,2017-12-06 00:00:00+00:00,82.78,83.14,81.43,81.55,24821403,78.8208323489,79.1636144176,77.5353995913,77.6496602809,24821403,0.0,1.0
MSFT,2017-12-07 00:00:00+00:00,82.49,82.8,82.0,82.54,20378114,78.5447023491,78.8398757971,78.0781378667,78.5923109698,20378114,0.0,1.0
MSFT,2017-12-08 00:00:00+00:00,84.16,84.58,83.33,83.63,23825056,80.1348302788,80.5347426923,79.344527176,79.6301788999,23825056,0.0,1.0
MSFT,2017-12-11 00:00:00+00:00,85.23,85.37,84.12,84.29,19909119,81.1536547607,81.2869588986,80.0967433823,80.2586126925,19909119,0.0,1.0
MSFT,2017-12-12 00:00:00+00:00,85.58,86.05,85.08,85.31,23534946,81.4869151053,81.9344361394,81.0108288988,81.2298285538,23534946,0.0,1.0
MSFT,2017-12-13 00:00:00+00:00,85.35,86.0,85.17,85.74,21307911,81.2679154503,81.8868275188,81.096524416,81.6392626914,21307911,0.0,1.0
MSFT,2017-12-14 00:00:00+00:00,84.69,85.8739,84.53,85.43,19080106,80.6394816577,81.7667585775,80.4871340716,81.3440892433,19080106,0.0,1.0
MSFT,2017-12-15 00:00:00+00:00,86.85,87.09,84.88,85.26,52430167,82.6961740698,82.9246954489,80.8203944162,81.1822199331,52430167,0.0,1.0
MSFT,2017-12-18 00:00:00+00:00,86.38,87.4999,86.23,87.12,21551076,82.2486530357,83.314990921,82.1058271738,82.9532606213,21551076,0.0,1.0
MSFT,2017-12-19 00:00:00+00:00,85.83,86.35,85.27,86.35,23241979,81.7249582086,82.2200878633,81.1917416573,82.2200878633,23241979,0.0,1.0
MSFT,2017-12-20 00:00:00+00:00,85.52,86.3,84.71,86.2,23425009,81.4297847605,82.1724792427,80.658525106,82.0772620014,23425009,0.0,1.0
MSFT,2017-12-21 00:00:00+00:00,85.5,86.1,85.4,86.05,16638402,81.4107413123,81.9820447601,81.315524071,81.9344361394,16638402,0.0,1.0
MSFT,2017-12-22 00:00:00+00:00,85.51,85.63,84.92,85.4,14033977,81.4202630364,81.5345237259,80.8584813127,81.315524071,14033977,0.0,1.0
MSFT,2017-12-26 00:00:00+00:00,85.4,85.53,85.03,85.31,9737412,81.315524071,81.4393064846,80.9632202781,81.2298285538,9737412,0.0,1.0
MSFT,2017-12-27 00:00:00+00:00,85.71,85.98,85.22,85.65,13000828,81.610697519,81.8677840705,81.1441330366,81.5535671742,13000828,0.0,1.0
MSFT,2017-12-28 00:00:00+00:00,85.72,85.93,85.55,85.9,9872795,81.6202192431,81.8201754499,81.4583499329,81.7916102775,9872795,0.0,1.0
MSFT,2017-12-29 00:00:00+00:00,85.54,86.05,85.5,85.63,18162779,81.4488282088,81.9344361394,81.4107413123,81.5345237259,18162779,0.0,1.0
MSFT,2018-01-02 00:00:00+00:00,85.95,86.31,85.5,86.13,21993101,81.8392188981,82.1820009668,81.4107413123,82.0106099325,21993101,0.0,1.0
MSFT,2018-01-03 00:00:00+00:00,86.35,86.51,85.97,86.06,24173064,82.2200878633,82.3724354494,81.8582623464,81.9439578635,24173064,0.0,1.0
MSFT,2018-01-04 00:00:00+00:00,87.11,87.66,86.57,86.59,21145985,82.9437388972,83.4674337244,82.4295657942,82.4486092424,21145985,0.0,1.0
MSFT,2018-01-05 00:00:00+00:00,88.19,88.41,87.43,87.66,22526563,83.9720851033,84.1815630341,83.2484340694,83.4674337244,22526563,0.0,1.0
MSFT,2018-01-08 00:00:00+00:00,88.28,88.58,87.6,88.2,20293930,84.0577806204,84.3434323443,83.4103033796,83.9816068274,20293930,0.0,1.0
MSFT,2018-01-09 00:00:00+00:00,88.22,88.73,87.86,88.65,19390427,84.0006502756,84.4862582063,83.657868207,84.4100844132,19390427,0.0,1.0
MSFT,2018-01-10 00:00:00+00:00,87.82,88.19,87.41,87.86,18129153,83.6197813104,83.9720851033,83.2293906211,83.657868207,18129153,0.0,1.0
MSFT,2018-01-11 00:00:00+00:00,88.08,88.13,87.24,88.13,16529868,83.8673461378,83.9149547585,83.0675213109,83.9149547585,16529868,0.0,1.0
MSFT,2018-01-12 00:00:00+00:00,89.6,89.78,88.45,88.67,24000439,85.3146482056,85.4860392399,84.2196499306,84.4291278615,24000439,0.0,1.0
